station_id,station_name,district,rack_count
1006, 롯데캐슬 115동앞,강동구,
1007,암사동 선사유적지,강동구,
1008, 암사역 3번출구(국민은행앞),강동구,
1009, 천호역4번출구(현대백화점),강동구,
1010, 강동세무서,강동구,
1011, LIGA 아파트 앞,강동구,
1012,천호역효성해링턴타워 앞,강동구,
1013, 강동구청역 1번 출입구,강동구,
1016, 해뜨는 주유소옆 리엔파크 109동앞,강동구,
1017, 둔촌고교입구 교차로(길동주민센터 방면),강동구,
1018, 둔촌 주공 GS 맞은편,강동구,15.0
1019, 다성이즈빌아파트(호원대 대각선 맞은편),강동구,
1020, 강동경찰서,강동구,
1021, 강일동 리슈빌 빌딩앞,강동구,
1022, 길동 사거리(초소앞),강동구,
1023, 한국종합기술사옥 앞,강동구,
1024, 강동구청 앞,강동구,
1025, 상일초등학교,강동구,
1026, 대명초교 입구 교차로,강동구,
1027, 프라자 아파트 앞,강동구,
1028, 포레스 주상복합 빌딩,강동구,
1029, 성내어울터,강동구,
1030, 미호 플랜트 앞,강동구,
1031, 올림픽로 836(아리수로),강동구,
1032, 선사고등학교,강동구,
1033, 고덕동 아남아파트,강동구,17.0
1034, 고덕동 래미안 힐스테이트,강동구,
1035, 고덕역 4번출구,강동구,
1036, 고덕동 주양쇼핑,강동구,
1037, 강일리버파크 6단지,강동구,
1038, 강일 다솜 어린이 공원,강동구,
1039, 고덕초등학교,강동구,
1041, 묘곡초등학교,강동구,
1042, 강일리버파크 2~5단지,강동구,
1044, 굽은다리역,강동구,
1048, 둔촌어린이공원,강동구,
1049, 강일리버파크 10단지,강동구,
1050, 둔촌역 3번 출입구,강동구,
1051," 강일중,선사고 버스정류장(신암중학교 방면)",강동구,
1053, 동명근린공원 진입로 (아리수로),강동구,3.0
1056, 강일리버파크 7~11단지,강동구,
1057, 능골근린공원,강동구,
1058, 고덕숲 아이파크 1,강동구,
1059, 래미안 강동팰리스(102동),강동구,
1060, 천일초교 사거리,강동구,
1061, 천호초교 입구 사거리(일주빌딩),강동구,
1063,강동롯데캐슬퍼스트 아파트(관리동),강동구,10.0
1064,중앙보훈병원역 1번출구,강동구,10.0
1065,보훈병원 후문옆(더 원커피),강동구,10.0
1066,생태공원앞 교차로(조명탑),강동구,10.0
1067,한영중고앞사거리,강동구,10.0
1068,명일파출소,강동구,10.0
1070,(시립)고덕평생학습관,강동구,10.0
1072,고덕역 5번출구,강동구,22.0
1073, SSTS 몰 앞,강동구,7.0
1074,대명초교입구 사거리,강동구,15.0
1075,천동초교 삼거리,강동구,10.0
1076, 천동초교입구사거리 버스정류장(십자성마을 방면),강동구,10.0
1077,강동역 1번출구 앞,강동구,15.0
1078,둔촌사거리,강동구,25.0
1079,강일동입구교차로,강동구,10.0
1080,엘웨딩,강동구,10.0
1081,트레빌빌딩,강동구,20.0
1083,광문고교사거리(아이파크),강동구,15.0
1084, 윤선생빌딩(JYP사옥),강동구,20.0
1085,래미안 솔베뉴(고덕로),강동구,20.0
1086,래미안 솔베뉴(구천면로),강동구,10.0
1088,풍납사거리(강동),강동구,12.0
1089,고덕 래미안힐스테이트(201동),강동구,10.0
1090,상일동역 2번출구 앞,강동구,17.0
1101,상사마을 버스정류장(아라대교방면),강서구,
1102, 방화사거리 마을버스 버스정류장,강서구,
1103, 방화역 4번출구앞,강서구,10.0
1105, 방화근린공원,강서구,
1106, 신방화사거리,강서구,10.0
1108, 공항시장역 2번출구 뒤,강서구,
1109, 공항시장역 4번출구,강서구,
1110, 공항중학교앞,강서구,15.0
1111, 마곡엠밸리6_7단지 마곡중학교,강서구,
1112, 마곡엠밸리4단지 정문,강서구,15.0
1113, 서남환경공원 버스정류장,강서구,15.0
1117, 등촌5단지아파트 버스정류장,강서구,
1118, 증미역 3번출구뒤(등촌두산위브센티움오피스텔),강서구,
1119, 염창동 한마음아파트 앞,강서구,
1120, 대림경동아파트앞,강서구,
1121, 가양레포츠센터 앞,강서구,
1124, 발산역 6번 출구 뒤,강서구,6.0
1126, 우장산역 1번출구옆(우장산아이파크105동앞),강서구,
1127, 화곡역 버스정류장,강서구,
1128, 화곡역 6번출구,강서구,
1129, 화곡역 1번 출구 앞,강서구,
1130, 화곡본동시장 버스정류장,강서구,
1132, 등촌역 7번출구,강서구,
1135, 강서구의회,강서구,
1136, 등촌2파출소,강서구,
1137, 등촌2동주민센터,강서구,
1139, 용문사 버스정류장,강서구,
1140, 목동사거리 버스정류장,강서구,
1141, 곰달래 문화복지센터 A,강서구,10.0
1145, 곰달래 문화복지센터 B,강서구,
1148, 볏골공원,강서구,
1149, 신방화역환승주차장,강서구,
1150, 송정역 1번출구,강서구,
1151, 마곡역1번출구,강서구,
1152, 마곡역교차로,강서구,30.0
1153," 발산역 1번, 9번 인근 대여소",강서구,15.0
1155, 기쁜우리복지관,강서구,
1157, 강서구청,강서구,
1158, 가양역 8번출구,강서구,
1159, 서서울모터리움 앞,강서구,
1160, 양천향교역 7번출구앞,강서구,20.0
1161, 강서면허시험장 앞,강서구,
1162, 공항초등학교건너편,강서구,
1165, 마곡중학교 후문,강서구,
1166, 강서구립등빛도서관,강서구,
1167, 마곡수명산파크3단지 교차로,강서구,
1168, 마곡엠밸리10단지 앞,강서구,14.0
1169, 염창역 1번 출구,강서구,
1170, 강서구보건소,강서구,
1171, 염창동 새마을금고 건너편,강서구,
1172, 가양3동 주민센터,강서구,
1173, 강서구청사거리(SH타워),강서구,
1174, 강서구청사거리(부민병원),강서구,
1175, 대한항공 인력개발센터,강서구,
1177, 수명중?고교,강서구,
1178, 개화산역 2번 출구,강서구,
1180, 마곡엠밸리 15단지(1502동) 건너편,강서구,
1181, 농수산식품공사 (강서지사),강서구,
1182, KBS 스포츠월드,강서구,
1183, KC 대학교,강서구,
1184, 마곡13단지,강서구,
1185, 등촌9단지,강서구,20.0
1186, 송정중학교,강서구,
1187, 강서수산물도매시장,강서구,
1188, 롯데중앙연구소,강서구,
1190, 마곡역 교차로(2번출구),강서구,
1191," 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",강서구,
1192, 마곡수명산파크 209동 건너편,강서구,20.0
1193, 마곡센트럴타워 1차,강서구,36.0
1195, 코오롱One&Only타워,강서구,
1196, 서울식물원(문화센터) 건너편,강서구,11.0
1197, 엠펠리체 호텔 건너편,강서구,
1198, LG 사이언스파크,강서구,
1199, 우장산역 3번출구,강서구,
1200, 개화광역환승센터,강서구,
1201, 가락시장역 3번 출구,송파구,
1203, 밀리아나2빌딩 앞,송파구,
1204, 거여역 3번출구,송파구,
1205, 종합운동장역 4번출구,송파구,
1206, 9호선종합운동장역 9번출구,송파구,
1207, 마천중앙시장,송파구,
1208, 풍납현대아파트쉼터,송파구,
1209, 잠실나루역 (2번 출구 쪽),송파구,
1210, 롯데월드타워(잠실역2번출구 쪽),송파구,
1212, 송파역 2번 출구앞,송파구,
1213, 백토공원 앞,송파구,
1214, 오금역 7번 출구 인근,송파구,
1215, 올림픽공원역 1번출구 앞,송파구,
1217, 송파파인타운 7단지,송파구,
1218, 방이역 4번출구,송파구,
1220, 잠실근린공원,송파구,
1221, 삼전역 4번출구,송파구,
1222, 잠실새내역 5번 출구 뒤,송파구,
1224, 아시아지하보도 2번 출구,송파구,
1226, 잠실4동 주민센터 옆,송파구,
1227, 거여역 8번출구 뒤,송파구,
1228, 마천사거리,송파구,
1229, 송파체육문화회관 앞,송파구,
1230, 송파중학교 정문,송파구,
1231, 잠실역 6번출구,송파구,13.0
1232, 잠실주공 521동 건너편,송파구,
1233, 잠실3거리(갤러리아팰리스),송파구,
1235, 잠실트리지움310동 옆,송파구,14.0
1239, 문정 법조단지3,송파구,
1240, 문정 법조단지4,송파구,
1241, 문정 법조단지5,송파구,
1242, 문정 법조단지6,송파구,
1243, 문정 법조단지7,송파구,29.0
1244, 문정 법조단지8,송파구,
1245, 문정 법조단지9,송파구,
1246, 문정 법조단지10,송파구,
1247, 문정 법조단지11,송파구,15.0
1248, 방이초등학교,송파구,
1250,문정2동 주민센터,송파구,
1251, 석촌역 2번출구,송파구,
1253, 오금역 3번 출구 뒤,송파구,
1256, 문정현대아파트 교차로,송파구,
1258, 가락미륭아파트 앞,송파구,
1259, 방이역 1번출구,송파구,
1260, 방이동 한양3차아파트 옆,송파구,
1262, 송파여성문화회관 앞,송파구,
1263, 장지공영차고지,송파구,
1264, 천호역 10번 출구 앞,송파구,
1265, 문정동 근린공원,송파구,
1266, 문정동 글샘 공원,송파구,10.0
1267, 올림픽공원 남2문 앞,송파구,14.0
1268, 몽촌토성역 1번출구 옆,송파구,15.0
1269, 리센츠아파트,송파구,
1271, 송파도서관,송파구,15.0
1274, 영파여고 앞,송파구,
1275, 거여초등학교 옆,송파구,
1277,성내7교,송파구,
1278, 송파구청 교차로,송파구,16.0
1279, 마천금호어울림 1차아파트 건너편,송파구,
1280, 송파파크데일 2단지입구 앞 주차장,송파구,
1282, 송파소방서 맞은편(성내4교),송파구,
1283, 오금공원 사거리,송파구,
1285, 위례별 유치원 뒤,송파구,
1286, 위례중앙푸르지오 1단지 앞,송파구,
1287, 위례아이파크 101동 맞은편,송파구,
1288, 문정중교 사거리,송파구,
1289, 풍납토성 서성벽터B,송파구,
1290, 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,송파구,
1291, 서울체육고등학교 앞,송파구,
1293, 석촌호수 서호 사거리,송파구,
1295, 잠실역 8번출구,송파구,
1296, 석촌호수교차로 (송파나루근린공원 앞),송파구,
1297, 석촌호수교차로(동호 팔각정 앞),송파구,
1299, 송파소방서 (방이119안전센터),송파구,
1300, 오륜사거리,송파구,
1302, 한성대입구역6번출구 뒤,성북구,
1303, 돈암초교 입구,성북구,
1304, 만해공원,성북구,
1305, 성북구청,성북구,
1306, 한성대입구역2번출구,성북구,10.0
1308, 안암로터리 버스정류장 앞,성북구,
1314, 정릉꿈에그린1단지 201동 앞,성북구,
1315, 고려사대부속중고 정문,성북구,
1316, 고려사대부속중고 건너편,성북구,
1318, 길음역 3번출구 뒤,성북구,
1319, 종암사거리 분수대,성북구,10.0
1321, 국민은행 종암동지점 앞,성북구,
1322, 래미안라센트아파트 103동 앞,성북구,
1325, 상월곡역 4번출구,성북구,
1326, 상월곡역 1번출구,성북구,
1327, 상월곡역 3번출구,성북구,
1328, 월곡역 3번출구,성북구,
1332, 석계역 5번출구 건너편,성북구,
1333, 석관초등학교 앞,성북구,
1334, 석관동주민센터 앞,성북구,
1336, 성북3교 위,성북구,
1337, 돈암성당 옆,성북구,
1338, 용문2교 옆,성북구,
1339, 삼성전자서비스 성북센터,성북구,
1340, 광운초등학교 앞,성북구,
1342, 성북쉼터 앞,성북구,
1343, 한성대7번출구 앞,성북구,
1344, 아리랑시네센터 앞,성북구,
1346, 길음8골어린이공원 옆,성북구,
1347, 길음래미안아파트817동 상가 앞,성북구,
1348, 성북제일새마을금고 본점 앞,성북구,
1349, 월계2교 버스정류장 앞,성북구,
1351, 안암2교 옆,성북구,
1352, e 편한세상 보문아파트 내,성북구,
1353, 금호어울림센터힐 내,성북구,
1354, 고려대학교 2번출구,성북구,
1357, 북한산보국문역,성북구,
1358, 정릉도서관 앞,성북구,
1360, 정릉역,성북구,
1361, 홍익중고 입구,성북구,
1362, 보문역6번출구 앞,성북구,12.0
1363, 보문4교 인근,성북구,
1364, 성북동 치안센터 앞,성북구,
1365, 선잠단지 앞,성북구,
1366, 일신초등학교 옆,성북구,
1367, 길음문화복합미디어센터,성북구,
1368, 성신여대입구 교차로,성북구,
1370, 복자사랑 피정의 집,성북구,
1372, KEB은행 고대점,성북구,20.0
1373, 성북구보건소 건너편,성북구,8.0
1375, 생명의 전화 종합복지관 앞 교차로,성북구,
1376, 한국과학기술연구원 중문,성북구,7.0
1377, 한국과학기술연구원 북문,성북구,
1379,길음뉴타운푸르지오아파트 3단지,성북구,10.0
1380,월곡역 5번출구 앞,성북구,10.0
1381,석계역 4번출구 뒤,성북구,18.0
1382,래미안월곡아파트 입구,성북구,10.0
1384,성신여대입구역 5번출구,성북구,13.0
1385,성신여대입구역 3번출구 앞,성북구,10.0
1386,동선고가차도 초입,성북구,10.0
1388, 돈암초교입구 버스정류장(한성대입구역 방면),성북구,10.0
1390,석관래미안아트리치,성북구,10.0
1391,성북청소년센터,성북구,10.0
1392,돈암삼성풍림아파트,성북구,10.0
1393,돈암육교 하단,성북구,10.0
1394,길음뉴타운 래미안9단지,성북구,10.0
1395,래미안장위포레카운티(102동),성북구,20.0
1396,래미안장위퍼스트하이(513동),성북구,30.0
1401, 극동늘푸른아파트,중랑구,
1402, 금란주차장 앞,중랑구,
1403, 중화빌딩 앞 (동부시장),중랑구,
1404, 동일로 지하차도,중랑구,
1405, 망우역 1번출구,중랑구,
1407, 먹골역 1번출구 뒤,중랑구,
1408, 먹골역 6번출구 앞,중랑구,
1410, 면목 대원칸타빌아파트,중랑구,
1411, 상봉시장앞 교차로 한성빌딩 앞,중랑구,
1414, 사가정역 2번출구,중랑구,10.0
1416, 상봉역 3번출구,중랑구,
1418, 새솔초등학교,중랑구,
1420, 신내어울공원 앞,중랑구,
1421, 신내역 4번출구,중랑구,
1422, 신내우디안아파트 1단지,중랑구,
1424, 양원역 2번출구,중랑구,
1425,신성미소지움아파트,중랑구,
1426, 면목도시개발아파트 1동 앞,중랑구,
1427, 용마산역 1번출구,중랑구,
1428, 원묵고등학교,중랑구,
1429, 장안중학교,중랑구,
1430, 중랑구청,중랑구,
1431, 중랑구청 사거리,중랑구,
1433, 중화역 2번출구,중랑구,
1435, 능산삼거리,중랑구,
1436, 동원베네스트 건물 앞,중랑구,
1437, 늘푸른공원 앞,중랑구,
1438, 홈플러스 신내점 앞,중랑구,
1440, 면목2동 사거리,중랑구,
1441, 신내능말공원,중랑구,
1442, 중랑구 중소기업 창업센터,중랑구,
1444, 면목4치안센터,중랑구,
1445, 용마지구대 A,중랑구,
1446, 중랑전화국 교차로,중랑구,
1447, 면목역 3번출구,중랑구,
1448, 코스트코 상봉점,중랑구,
1449, 상봉역 1번출구,중랑구,
1450, 화랑대역 7번출구,중랑구,
1451, 중랑세무서,중랑구,
1452, 겸재교 진입부,중랑구,5.0
1453, 중랑캠핑숲,중랑구,
1454, 한국전력공사(동대문 중랑지사),중랑구,
1455, 상봉역 2번 출구,중랑구,
1456, 상아빌딩(우림시장 교차로),중랑구,
1457, 동원사거리,중랑구,
1458, 상봉터미널2,중랑구,9.0
1459, 용마한신아파트사거리,중랑구,
1461,동양엔파트 앞,중랑구,12.0
1462,동부시장 북문 앞,중랑구,9.0
1464,중화역 4번출구,중랑구,15.0
1466,두산대림아파트 삼거리,중랑구,10.0
1467,sk신내 주유소앞(용마산로),중랑구,10.0
1468,먹골역 7번 출구,중랑구,6.0
1469,먹골역 4번출구,중랑구,20.0
1470,중화동 우리은행 앞,중랑구,20.0
1471,동양쇼핑 정류소 앞,중랑구,10.0
1472,영성빌딩(PAT),중랑구,8.0
1473,중랑역 1번 출구(중화문화복지센터),중랑구,10.0
1474,서울중랑우체국,중랑구,10.0
1477,면목삼익아파트 앞,중랑구,10.0
1478,홈플러스 상봉점 앞,중랑구,15.0
1479,면목 홈플러스 2,중랑구,10.0
1480,용마지구대 B,중랑구,15.0
1501," 미아역 3번,4번 출구 사이",강북구,
1503, 강북구청사거리(수유역 8번출구),강북구,
1504, 삼양시장오거리,강북구,
1506, 강북문화예술회관,강북구,
1509, 서울북부수도사업소,강북구,
1510, 번동주공5단지 관리사무소 앞,강북구,
1512, 강북중학교 앞,강북구,
1514, 강북구청 사거리 버스정류소 앞,강북구,
1515, 송천동 주민센터,강북구,
1516, 우이초등학교 후문 옆,강북구,
1518, 수유2동은행빌딩 앞,강북구,
1519, 장미원시장 건너편,강북구,
1520, 수유중앙시장,강북구,7.0
1525, 미아동 복합청사,강북구,
1526, 강북종합시장 앞,강북구,
1527, 미아역 1번 출구 뒤,강북구,
1528, 삼각산동 주민센터,강북구,
1529, 미아동 한국전력공사,강북구,
1530, 광산사거리,강북구,
1531, 미아사거리 1번 출구,강북구,
1532, 번3동 주민센터 교차로,강북구,
1533," 번동 주공3, 4단지 교차로",강북구,
1535, 효성인텔리안 앞,강북구,
1536, 번동 두산위브 101동 옆,강북구,
1537, 북한산 우이역,강북구,
1538, 솔밭공원역,강북구,
1539,4.19민주묘지역,강북구,
1540, 가오리역,강북구,
1541, 삼양역,강북구,
1542, 삼양사거리역,강북구,
1543, 수유1동 주민센터,강북구,
1546, 송천동우체국,강북구,
1547, 꿈의숲 롯데캐슬,강북구,
1548, 북서울 꿈의숲 서문,강북구,
1550,삼각산아이원아파트(105동 옆),강북구,10.0
1551,4.19탑 앞,강북구,8.0
1552, 강북구청사거리,강북구,8.0
1553,서울북부고용노동지청,강북구,15.0
1554,번동사거리,강북구,10.0
1557,신창교,강북구,10.0
1558,강북문화정보도서관,강북구,10.0
1560, 도봉세무서 앞,강북구,10.0
1564,4.19민주묘지역 1번출구,강북구,7.0
1565,수유사거리,강북구,15.0
1568,4.19민주묘지 입구사거리,강북구,10.0
1569,수유역2번출구,강북구,10.0
1571,북서울 꿈의 숲 입구,강북구,10.0
1572, 우이동 먹거리마을,강북구,10.0
1573,현대성우아파트 옆,강북구,10.0
1574,송중초등학교 옆,강북구,8.0
1601, 석계역 문화광장 내 자전거 보관소,노원구,10.0
1602, 광운대역 앞,노원구,
1605, 헬스케어,노원구,
1606, 태릉입구역 3번출구,노원구,
1608, 공릉역 1번 출구 앞,노원구,
1610, 화랑대역 2번출구 앞,노원구,
1611, 과기대 입구(우),노원구,
1616, 하계2동 공항버스정류장 옆,노원구,
1617, 하계동 중평어린이공원 앞,노원구,
1619, 중계동 하나프라자빌딩 앞(중1-1),노원구,
1625,상계역 3번출구,노원구,
1627, 수락산역 4번출구,노원구,12.0
1628, 노일초등학교 앞,노원구,
1630, 수연빌딩 앞,노원구,10.0
1634, 당고개공원 대여소,노원구,
1635, 상계3.4동 주민센터 대여소,노원구,
1636, 상계주공2단지 버스정류장 옆,노원구,
1637, KT 전화국 버스정류장 옆,노원구,
1639, 희성오피앙,노원구,
1640, 한내근린공원 북측,노원구,9.0
1641, 한내근린공원 남측,노원구,
1642, 서울여대 남문,노원구,
1643, 태릉입구역 8번출구,노원구,
1646, 삼육대 입구,노원구,
1650, 중계근린공원내,노원구,25.0
1651, 상계동 우방유쉘아파트 앞,노원구,
1652, 파르코 앞,노원구,
1653, 노원역1번출구,노원구,
1654, 당고개입구 오거리,노원구,
1655, 공릉1단지아파트,노원구,
1656, 중앙하이츠 아파트 입구,노원구,
1657, 노원구청,노원구,
1659, 중계동 을지중학교,노원구,
1660, 서울시립과학관,노원구,
1661, 당현천근린공원,노원구,
1662, 노원역7번출구,노원구,
1663, 동해문화예술관앞,노원구,
1664, 노해근린공원내,노원구,
1665, 양지근린공원앞,노원구,
1666, 노원소방서인근,노원구,
1667, 중계중학교,노원구,
1668, 중계역 6번출구,노원구,
1669, 중계역 3번출구,노원구,
1670, 노원경찰서교차로,노원구,
1671, 인덕대학교,노원구,
1672, 상계동수락리버시티,노원구,
1674, 서울북부고용센터앞,노원구,
1675, 월계문화체육센터,노원구,
1677, 육군사관학교 앞,노원구,
1679, 삼육대 도서관,노원구,
1680, 삼육대 제3과학관,노원구,
1681, 현대6차 아파트,노원구,
1682, 중계종합사회복지관 교차로,노원구,13.0
1683, 노원문화예술회관,노원구,
1684, 태릉입구역 5번출구,노원구,
1685, 불암고등학교 앞 횡단보도,노원구,
1686, 상계주공10단지 종합상가 앞,노원구,
1688, 마들역 7번출구,노원구,9.0
1689, 마들역 3번출구,노원구,10.0
1690, 도봉운전면허시험장 버스정류장 옆,노원구,
1691, 노원정보도서관,노원구,
1692, 온곡초교 교차로,노원구,
1693, 원자력 병원,노원구,
1696,수락리버시티4단지,노원구,10.0
1697,상계주공2단지 219동,노원구,10.0
1702, 녹천역 1번출구 앞,도봉구,
1703, 도봉산광역환승센터앞,도봉구,
1705, 도봉구청 정문앞,도봉구,
1706, 방학동우체국 건너편,도봉구,
1707, 도봉구민회관,도봉구,
1708, 도봉보건소사거리,도봉구,
1709, 쌍문역4번출구 주변,도봉구,
1713, 쌍문동 이안아파트 앞,도봉구,
1714, 도봉문화정보도서관 삼거리,도봉구,
1715, 서울특별시교육청도봉도서관,도봉구,
1716, 창동역 1번출구 건너편,도봉구,
1719, 신도봉사거리 버스정류장,도봉구,
1720, 도봉구청 옆(중랑천변),도봉구,
1722, 창동청소년수련관,도봉구,
1725, 창1동주민센터,도봉구,
1726, 삼익세라믹아파트교차로,도봉구,
1727, 서울도봉초등학교인근,도봉구,
1728, 서울북부지방법원,도봉구,
1729, 도봉한신아파트 버스정류장,도봉구,
1730, 도봉산역 교차로 앞,도봉구,
1731, 도봉고등학교 맞은편,도봉구,
1732, 방학역사거리,도봉구,
1733, 방학사거리 (봄마당 앞),도봉구,
1734, 쌍문현대1차아파트 108동 앞,도봉구,
1735," 도봉역 1,2번 출구사이 건너편",도봉구,
1736, 버스정류장 앞,도봉구,
1737, 신창시장,도봉구,
1738, 창동주공17단지 상가앞,도봉구,
1741, 제일강산수산입구,도봉구,
1742, 북한산 코오롱 하늘채,도봉구,
1743,창동19단지아파트 관리사무소앞,도봉구,10.0
1744,도봉소방서 옆,도봉구,15.0
1749, ESA아파트 상가 앞,도봉구,10.0
1750, 창포원 남쪽 입구,도봉구,12.0
1751, 창원초등학교 교차로,도봉구,15.0
1752, 창동 주공 4단지 입구 옆,도봉구,6.0
1754, 창동시장입구 사거리,도봉구,11.0
1756,서울북부광역등기국,도봉구,10.0
1757,솔밭공원역 1번출구 앞,도봉구,10.0
1758,솔밭공원역 1번출구 주변,도봉구,10.0
1759,서울북부지방법원 앞,도봉구,10.0
1761,방학중학교 앞,도봉구,10.0
1762,북한산 한신휴플러스APT앞,도봉구,25.0
1765,쌍문역 1번출구 주변,도봉구,13.0
1767,방학초등학교 앞,도봉구,10.0
1768,신동아타워 버스정류소,도봉구,8.0
1770,도봉한신아파트 주변,도봉구,15.0
1771,성원APT버스정류소,도봉구,15.0
1772,시립도봉노인복지관 버스정류소,도봉구,10.0
1774,정의여중고 버스정류소,도봉구,8.0
1775,신원리베르텔 앞,도봉구,15.0
1804, 독산역 2번출구 자전거주차장,금천구,
1805, 서울디지털운동장 앞,금천구,
1806, 에이스하이엔드타워9차 앞,금천구,
1808, 에이스하이엔드타워8차 앞,금천구,
1809, LG전자 별관동(호서대 벤처타워 맞은편),금천구,
1812, 갑을그레이트밸리 앞,금천구,
1814, 두산위브아파트 옆 상가건물 앞,금천구,
1819, 금천구청 앞 자전거거치대,금천구,
1820, 신한은행 시흥대로금융센터지점,금천구,
1821, 홈플러스 시흥점 맞은편 다비치안경 앞,금천구,
1823, 상신정비공업 앞,금천구,
1824, 독산근린공원 입구,금천구,
1825, 한신아파트 앞 육교 아래,금천구,10.0
1826, 한신코아 앞,금천구,
1827, 독산보도육교 앞 자전거 보관소,금천구,20.0
1828, 한양수자인아파트 앞,금천구,
1829, 홈플러스 금천점 앞,금천구,
1830, 빅마켓 금천점 앞,금천구,
1831, 메이퀸웨딩컨벤션 앞,금천구,
1833,독산역 1번출구 A,금천구,
1834, 월드메르디앙 벤처센터 2차,금천구,
1835, STX V타워,금천구,
1836, 금천구립 독산도서관,금천구,
1839, 수출의 다리 아래,금천구,
1840, 솔브레인이엔지 뒤편,금천구,
1841, 가산동 주민센터,금천구,
1842, 한울중학교,금천구,
1843, 독산고등학교,금천구,
1845, 롯데캐슬골드파크1차 서문,금천구,
1846, 롯데캐슬골드파크1차 동문,금천구,
1847, 독산주공 14단지 버스정류소,금천구,
1848, 벽산 디지털밸리 5차,금천구,9.0
1849, 대륭포스트타워5차,금천구,
1850, 코오롱테크노밸리,금천구,
1851,가산디지털단지 9번출구 인근,금천구,
1853, 서울디자인직업전문학교 앞,금천구,
1854, 가산아네스트 오피스텔 앞,금천구,
1855, 성지아파트 옆 도로변,금천구,
1856, 모두의학교,금천구,
1857, 주공14단지,금천구,10.0
1858, 500번·507번 버스 종점 앞,금천구,
1859, 대륭테크노타운 18차,금천구,
1861,IBK기업은행 석수역 지점 앞,금천구,10.0
1862,스타즈호텔독산 빌딩 앞,금천구,20.0
1863,위너스 스포츠클럽 골프연습장옆,금천구,9.0
1864,산호시티빌 옆,금천구,15.0
1865,금천구청앞(M빌딩),금천구,10.0
1866,서울안천초등학교 옆,금천구,10.0
1867,대륭포스트타워6차 앞,금천구,30.0
1868,우리은행 시흥남자동화점 앞,금천구,10.0
1869,롯데캐슬골드파크3차 301동 앞,금천구,15.0
1870,독산3동주민센터 앞,금천구,8.0
1901, 신도림동주민센터 앞,구로구,
1904, 도림천역 1번 출구 앞,구로구,
1906, 신도림역 1번 출구 앞,구로구,
1907, 구일우성(아) 육교 밑,구로구,
1908, 해원리바파크 육교 밑,구로구,
1910, 낙원교회 맞은편,구로구,
1911, 구로디지털단지역 앞,구로구,
1912, 한신휴아파트 앞,구로구,
1914, 대림역4번출구,구로구,
1916, 구로중학교앞,구로구,
1920, 서울미래초등학교 사거리,구로구,
1924, 삼부르네상스파크빌,구로구,
1925, 동양미래대학교 정문 옆,구로구,
1928, 고척스카이돔구장 광장,구로구,
1929, 고척근린공원 고척도서관 앞,구로구,10.0
1930, 개봉지구대 개봉치안센터,구로구,
1931, 개봉역2번출구 A,구로구,
1933, 개봉푸르지오아파트 상가,구로구,
1936, 개봉역 1번 출구 자전거보관서쪽,구로구,
1937, 한진아파트 입구,구로구,
1941, 오류동역 2번출구,구로구,
1943, 온수역 북측,구로구,
1946, 구로역 광장,구로구,
1951, 천왕이펜하우스 4단지 후문,구로구,
1952, 천왕연지타운2단지 앞,구로구,
1953, 천왕역 4번출구 뒤,구로구,
1955, 디지털입구 교차로,구로구,
1956, 동아1차APT105동 버스정류장(신도림중학교 방면),구로구,
1957, 구일고등학교 정문,구로구,
1958, 강서수도사업소민원센터,구로구,
1959,구로구의회 앞,구로구,9.0
1960, 구로거리공원 동측(신도림역 방면),구로구,
1962, 가리봉동주민센터,구로구,
1964, 원메디타운 앞,구로구,
1965, 삼환로즈빌아파트 105동 옆,구로구,
1966, 한마을아파트 정문상가,구로구,
1967, 참새공원(백곡경노당),구로구,
1969, 궁동생태공원,구로구,
1971, 오정초교 앞 보도육교,구로구,
1973, 오리로와 서해안도로 교차로 앞,구로구,
1974, 신도림2차e편한세상아파트 203동 앞,구로구,
1975, 대림역 1번 출입구 밑,구로구,
1976, 남구로역 5번 출입구 앞,구로구,
1977, 천왕역 1번 출입구 앞,구로구,
1979, 구로1동우체국 앞,구로구,
1981,천왕지구삼거리 앞,구로구,
1983, 구로동롯데아파트,구로구,
1985, 구로도서관,구로구,
1986, 태평양물산빌딩,구로구,
1987, 개봉아이파크아파트 앞,구로구,
1988, 고척LIGA아파트 앞,구로구,
1991, 오류동역 맞은편,구로구,
1992, 구로구배드민턴실내체육관 앞,구로구,
1993, 금강수목원아파트 앞,구로구,
1994, 삼성전자 물류센터 앞,구로구,
1996, 구일역 1번 출입구 앞,구로구,
1998, 고척교 교차로,구로구,
1999, 수궁동 성당 주변,구로구,
2000, 신도림4차 e편한세상 아파트 1109동 앞,구로구,
2002, 노들역 1번출구,동작구,
2003, 사육신공원앞,동작구,
2007, 유한양행앞,동작구,
2008, 노량진근린공원 대방공원,동작구,
2009, 보라매역 8번출구,동작구,
2012, 대림사거리(동작상떼빌아파트),동작구,
2013, 장승배기역 5번출구,동작구,
2015, 신대방삼거리역 6번출구쪽,동작구,
2016, 신대방삼거리역 3번출구쪽,동작구,
2020, 장승배기역2번출구뒷편쪽,동작구,
2024, 상도역 1번출구,동작구,
2025, 흑석역 1번출구,동작구,
2026, 흑석역 4번출구,동작구,
2027, 중앙대학교 정문 1,동작구,
